scenario,band,day,hour,threshold_m,street_share,node_share,open_locations,open_locations_paris
strict_unconditional,central,Fri,0,100,0.030051608741342058,0.04431133076306052,248,216
strict_unconditional,central,Fri,0,200,0.11199968326611334,0.13675058866147438,248,216
strict_unconditional,central,Fri,0,300,0.2357212970093114,0.27030558646207986,248,216
strict_unconditional,central,Fri,0,400,0.38004304956800533,0.4223743110720108,248,216
strict_unconditional,central,Fri,1,100,0.028880174067631485,0.04118042797629829,244,212
strict_unconditional,central,Fri,1,200,0.10978460375482621,0.13330918311900017,244,212
strict_unconditional,central,Fri,1,300,0.23406347669311925,0.2687660102983414,244,212
strict_unconditional,central,Fri,1,400,0.3786913277448516,0.4213651771159469,244,212
strict_unconditional,central,Fri,2,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,central,Fri,2,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,central,Fri,2,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,central,Fri,2,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,central,Fri,3,100,0.0286213661483397,0.04070173622790902,243,211
strict_unconditional,central,Fri,3,200,0.10894175033797639,0.1319248583331177,243,211
strict_unconditional,central,Fri,3,300,0.23235477732289497,0.2661914249488964,243,211
strict_unconditional,central,Fri,3,400,0.3757456966182822,0.4171345770693715,243,211
strict_unconditional,central,Fri,4,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,central,Fri,4,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,central,Fri,4,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,central,Fri,4,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,central,Fri,5,100,0.029792800822050273,0.04383263901467126,247,215
strict_unconditional,central,Fri,5,200,0.1111568298492635,0.1353662638755919,247,215
strict_unconditional,central,Fri,5,300,0.23401259763908716,0.26773100111263487,247,215
strict_unconditional,central,Fri,5,400,0.37709741844143596,0.41814371102543535,247,215
strict_unconditional,central,Fri,6,100,0.03008539679172858,0.044104328925919214,252,219
strict_unconditional,central,Fri,6,200,0.11231394343795353,0.13662121251326106,252,219
strict_unconditional,central,Fri,6,300,0.23653193357683053,0.2702408983879732,252,219
strict_unconditional,central,Fri,6,400,0.3812109735449253,0.42166274225683753,252,219
strict_unconditional,central,Fri,7,100,0.03288355617451079,0.0485289931948146,284,245
strict_unconditional,central,Fri,7,200,0.12270791348829475,0.1500504566978032,284,245
strict_unconditional,central,Fri,7,300,0.2576633112014082,0.29544337205992705,284,245
strict_unconditional,central,Fri,7,400,0.4079929511940983,0.45255776645017726,284,245
strict_unconditional,central,Fri,8,100,0.04085813084511939,0.05873677128884519,375,321
strict_unconditional,central,Fri,8,200,0.15133345956229907,0.18190286438792144,375,321
strict_unconditional,central,Fri,8,300,0.3118850130526156,0.3545553341785908,375,321
strict_unconditional,central,Fri,8,400,0.479541079834701,0.5296271379408493,375,321
strict_unconditional,central,Fri,9,100,0.26251031320141854,0.33993582943048617,3116,2789
strict_unconditional,central,Fri,9,200,0.6379617333994841,0.7151137216342796,3116,2789
strict_unconditional,central,Fri,9,300,0.8226468600662049,0.8803658757471473,3116,2789
strict_unconditional,central,Fri,9,400,0.8941218279448279,0.9401247186068776,3116,2789
strict_unconditional,central,Fri,10,100,0.2628302488562061,0.34024633218619815,3123,2796
strict_unconditional,central,Fri,10,200,0.6380703182906886,0.7152042849380288,3123,2796
strict_unconditional,central,Fri,10,300,0.8226553868764319,0.8803658757471473,3123,2796
strict_unconditional,central,Fri,10,400,0.8941218279448279,0.9401247186068776,3123,2796
strict_unconditional,central,Fri,11,100,0.2628302488562061,0.34024633218619815,3123,2796
strict_unconditional,central,Fri,11,200,0.6380703182906886,0.7152042849380288,3123,2796
strict_unconditional,central,Fri,11,300,0.8226553868764319,0.8803658757471473,3123,2796
strict_unconditional,central,Fri,11,400,0.8941218279448279,0.9401247186068776,3123,2796
strict_unconditional,central,Fri,12,100,0.2616763693665667,0.3388620074003157,3094,2771
strict_unconditional,central,Fri,12,200,0.6374465711740479,0.7147255931896396,3094,2771
strict_unconditional,central,Fri,12,300,0.8223397184154708,0.88019768675447,3094,2771
strict_unconditional,central,Fri,12,400,0.8939689272495008,0.9400729681475923,3094,2771
strict_unconditional,central,Fri,13,100,0.2619902413437145,0.3391725101560276,3109,2783
strict_unconditional,central,Fri,13,200,0.6373689268467466,0.7145703418117836,3109,2783
strict_unconditional,central,Fri,13,300,0.8224732316952386,0.8802364995989339,3109,2783
strict_unconditional,central,Fri,13,400,0.8940878643527472,0.9400988433772349,3109,2783
strict_unconditional,central,Fri,14,100,0.2626521271773538,0.34001345511941417,3121,2794
strict_unconditional,central,Fri,14,200,0.6378910392487456,0.7150360959453516,3121,2794
strict_unconditional,central,Fri,14,300,0.8226515587610663,0.880352938132326,3121,2794
strict_unconditional,central,Fri,14,400,0.8941218279448279,0.9401247186068776,3121,2794
strict_unconditional,central,Fri,15,100,0.26259255638612944,0.33997464227495017,3118,2793
strict_unconditional,central,Fri,15,200,0.6375904707676592,0.7147514684192823,3118,2793
strict_unconditional,central,Fri,15,300,0.8223977328827557,0.8802494372137553,3118,2793
strict_unconditional,central,Fri,15,400,0.8939927530890681,0.9400341553031283,3118,2793
strict_unconditional,central,Fri,16,100,0.262023090645674,0.3392889486894196,3098,2775
strict_unconditional,central,Fri,16,200,0.6368473216318589,0.7139752115300023,3098,2775
strict_unconditional,central,Fri,16,300,0.8221397089786401,0.8801071234507206,3098,2775
strict_unconditional,central,Fri,16,400,0.8938731864680173,0.9399953424586643,3098,2775
strict_unconditional,central,Fri,17,100,0.2598929819359866,0.33662380003622533,3063,2745
strict_unconditional,central,Fri,17,200,0.6342433333327576,0.7113359381064507,3063,2745
strict_unconditional,central,Fri,17,300,0.8215744959306293,0.8794861179392968,3063,2745
strict_unconditional,central,Fri,17,400,0.8938309083184367,0.939943591999379,3063,2745
strict_unconditional,central,Fri,18,100,0.038056472297448816,0.05515305198333635,329,287
strict_unconditional,central,Fri,18,200,0.140857337536267,0.17012963490050975,329,287
strict_unconditional,central,Fri,18,300,0.2908356960118838,0.3324708256785779,329,287
strict_unconditional,central,Fri,18,400,0.45290342486487456,0.5015913266230237,329,287
strict_unconditional,central,Fri,19,100,0.034356660377967155,0.049564002380521124,291,254
strict_unconditional,central,Fri,19,200,0.12677758528471464,0.15364711361813335,291,254
strict_unconditional,central,Fri,19,300,0.26477994752195183,0.30409863637539786,291,254
strict_unconditional,central,Fri,19,400,0.42137182775767157,0.4694413537920149,291,254
strict_unconditional,central,Fri,20,100,0.031967314143775946,0.0463942867492949,268,234
strict_unconditional,central,Fri,20,200,0.11982160680210219,0.1450565373767692,268,234
strict_unconditional,central,Fri,20,300,0.2535346299206,0.2887416875824773,268,234
strict_unconditional,central,Fri,20,400,0.4050873422786441,0.44784847465521255,268,234
strict_unconditional,central,Fri,21,100,0.03121217492669716,0.045656842704479,262,228
strict_unconditional,central,Fri,21,200,0.11688852328102964,0.14224907496054026,262,228
strict_unconditional,central,Fri,21,300,0.24690338162233336,0.28236344347556086,262,228
strict_unconditional,central,Fri,21,400,0.39668535327689897,0.4395813387843817,262,228
strict_unconditional,central,Fri,22,100,0.0304120322615293,0.04473827205216446,253,220
strict_unconditional,central,Fri,22,200,0.11383179975124304,0.1386524180402101,253,220
strict_unconditional,central,Fri,22,300,0.24018707126761996,0.27465262504204724,253,220
strict_unconditional,central,Fri,22,400,0.38762312215557365,0.43008512950552436,253,220
strict_unconditional,central,Fri,23,100,0.030187346313088635,0.044479519755737836,249,217
strict_unconditional,central,Fri,23,200,0.11253654607178429,0.1372939684839703,249,217
strict_unconditional,central,Fri,23,300,0.23704859149945953,0.2717416617072477,249,217
strict_unconditional,central,Fri,23,400,0.38276667020407,0.42555696431805834,249,217
strict_unconditional,central,Sat,0,100,0.029090062392602454,0.04304344451057003,240,208
strict_unconditional,central,Sat,0,200,0.10850864823422844,0.13271405283721893,240,208
strict_unconditional,central,Sat,0,300,0.2281373171863104,0.26184438636892904,240,208
strict_unconditional,central,Sat,0,400,0.3694544812189868,0.4105752063549564,240,208
strict_unconditional,central,Sat,1,100,0.027918627718891878,0.0399125417238078,236,204
strict_unconditional,central,Sat,1,200,0.10629356872294132,0.12927264729474475,236,204
strict_unconditional,central,Sat,1,300,0.22647949687011823,0.2603048102051906,236,204
strict_unconditional,central,Sat,1,400,0.36810275939583303,0.40956607239889253,236,204
strict_unconditional,central,Sat,2,100,0.02765981979960009,0.03943384997541853,235,203
strict_unconditional,central,Sat,2,200,0.10545071530609151,0.12788832250886226,235,203
strict_unconditional,central,Sat,2,300,0.22477079749989395,0.2577302248557456,235,203
strict_unconditional,central,Sat,2,400,0.3651571282692637,0.40533547235231715,235,203
strict_unconditional,central,Sat,3,100,0.02765981979960009,0.03943384997541853,235,203
strict_unconditional,central,Sat,3,200,0.10545071530609151,0.12788832250886226,235,203
strict_unconditional,central,Sat,3,300,0.22477079749989395,0.2577302248557456,235,203
strict_unconditional,central,Sat,3,400,0.3651571282692637,0.40533547235231715,235,203
strict_unconditional,central,Sat,4,100,0.02883125447331067,0.04256475276218077,239,207
strict_unconditional,central,Sat,4,200,0.10766579481737862,0.13132972805133644,239,207
strict_unconditional,central,Sat,4,300,0.22642861781608611,0.25926980101948405,239,207
strict_unconditional,central,Sat,4,400,0.3665088500924174,0.406344606308381,239,207
strict_unconditional,central,Sat,5,100,0.02883125447331067,0.04256475276218077,239,207
strict_unconditional,central,Sat,5,200,0.10766579481737862,0.13132972805133644,239,207
strict_unconditional,central,Sat,5,300,0.22642861781608611,0.25926980101948405,239,207
strict_unconditional,central,Sat,5,400,0.3665088500924174,0.406344606308381,239,207
strict_unconditional,central,Sat,6,100,0.02886431027861459,0.04262944083628742,240,208
strict_unconditional,central,Sat,6,200,0.10796253043131016,0.13164023080704843,240,208
strict_unconditional,central,Sat,6,300,0.2273026795178544,0.2600719331384066,240,208
strict_unconditional,central,Sat,6,400,0.3684080969572303,0.4081041219240821,240,208
strict_unconditional,central,Sat,7,100,0.029334216378582252,0.043276321577354,245,212
strict_unconditional,central,Sat,7,200,0.10962335664737623,0.13394312624524543,245,212
strict_unconditional,central,Sat,7,300,0.2313094000501962,0.2651176029187259,245,212
strict_unconditional,central,Sat,7,400,0.3745514537524008,0.41599606696509434,245,212
strict_unconditional,central,Sat,8,100,0.030572249928415778,0.04489352343002044,263,226
strict_unconditional,central,Sat,8,200,0.11385440331631991,0.1377079721582529,263,226
strict_unconditional,central,Sat,8,300,0.24025483189319347,0.27379874246383934,263,226
strict_unconditional,central,Sat,8,400,0.3888842248813125,0.4293994359199938,263,226
strict_unconditional,central,Sat,9,100,0.07207329470782457,0.0994773203612182,671,584
strict_unconditional,central,Sat,9,200,0.24621954065760995,0.2911351463244236,671,584
strict_unconditional,central,Sat,9,300,0.4594577494661953,0.5136491836365048,671,584
strict_unconditional,central,Sat,9,400,0.6456592583543065,0.699485082930111,671,584
strict_unconditional,central,Sat,10,100,0.07286747907432559,0.10031826532460475,677,590
strict_unconditional,central,Sat,10,200,0.2472970666464924,0.2922995316583435,677,590
strict_unconditional,central,Sat,10,300,0.46010167905048316,0.5142572515331073,677,590
strict_unconditional,central,Sat,10,400,0.6459608941336505,0.6997438352265376,677,590
strict_unconditional,central,Sat,11,100,0.07286747907432559,0.10031826532460475,677,590
strict_unconditional,central,Sat,11,200,0.2472970666464924,0.2922995316583435,677,590
strict_unconditional,central,Sat,11,300,0.46010167905048316,0.5142572515331073,677,590
strict_unconditional,central,Sat,11,400,0.6459608941336505,0.6997438352265376,677,590
strict_unconditional,central,Sat,12,100,0.07224257682240223,0.09964550935389552,668,584
strict_unconditional,central,Sat,12,200,0.2456899293645818,0.29065645457603434,668,584
strict_unconditional,central,Sat,12,300,0.4586859275537898,0.5130540533547235,668,584
strict_unconditional,central,Sat,12,400,0.6440678894674452,0.6980360700701219,668,584
strict_unconditional,central,Sat,13,100,0.07206342148877566,0.09942556990193288,667,583
strict_unconditional,central,Sat,13,200,0.24496454592314462,0.29002251144978913,667,583
strict_unconditional,central,Sat,13,300,0.45701468748743374,0.5112427872797372,667,583
strict_unconditional,central,Sat,13,400,0.6419933652933463,0.6959531140838875,667,583
strict_unconditional,central,Sat,14,100,0.07234351715866351,0.09964550935389552,670,586
strict_unconditional,central,Sat,14,200,0.2457003795466671,0.2906305793463917,670,586
strict_unconditional,central,Sat,14,300,0.4574771035771243,0.5114886019613424,670,586
strict_unconditional,central,Sat,14,400,0.6423423185111742,0.6962636168395995,670,586
strict_unconditional,central,Sat,15,100,0.07256203724764174,0.09994307449478614,671,587
strict_unconditional,central,Sat,15,200,0.246499261446795,0.2914844619245996,671,587
strict_unconditional,central,Sat,15,300,0.4588825098985283,0.5129893652806169,671,587
strict_unconditional,central,Sat,15,400,0.6442225701931683,0.6982301342924419,671,587
strict_unconditional,central,Sat,16,100,0.07256203724764174,0.09994307449478614,671,587
strict_unconditional,central,Sat,16,200,0.246499261446795,0.2914844619245996,671,587
strict_unconditional,central,Sat,16,300,0.4588825098985283,0.5129893652806169,671,587
strict_unconditional,central,Sat,16,400,0.6442225701931683,0.6982301342924419,671,587
strict_unconditional,central,Sat,17,100,0.07248386490040258,0.09985251119103682,670,586
strict_unconditional,central,Sat,17,200,0.24614658157252792,0.2910833958651383,670,586
strict_unconditional,central,Sat,17,300,0.4585191993900542,0.512640049680441,670,586
strict_unconditional,central,Sat,17,400,0.6440763433857265,0.6980490076849432,670,586
strict_unconditional,central,Sat,18,100,0.031723667471559656,0.04621316014179626,266,232
strict_unconditional,central,Sat,18,200,0.11752961933173486,0.1421326364271483,266,232
strict_unconditional,central,Sat,18,300,0.24747319761803663,0.28167774989003025,266,232
strict_unconditional,central,Sat,18,400,0.40030439433978576,0.44131497917044016,266,232
strict_unconditional,central,Sat,19,100,0.030332018400569583,0.04445364452609517,251,219
strict_unconditional,central,Sat,19,200,0.11159461620282153,0.13578026754987452,251,219
strict_unconditional,central,Sat,19,300,0.23365465496275187,0.2677956891867415,251,219
strict_unconditional,central,Sat,19,400,0.3792585023313304,0.420666545915595,251,219
strict_unconditional,central,Sat,20,100,0.02983956626803619,0.04381970139984993,247,215
strict_unconditional,central,Sat,20,200,0.11159979024343002,0.13578026754987452,247,215
strict_unconditional,central,Sat,20,300,0.2355773402418003,0.26937407819494397,247,215
strict_unconditional,central,Sat,20,400,0.38169097573354527,0.42290475327968535,247,215
strict_unconditional,central,Sat,21,100,0.029506507989142935,0.043509198644137964,245,213
strict_unconditional,central,Sat,21,200,0.1102704064382463,0.13448650606774135,245,213
strict_unconditional,central,Sat,21,300,0.23234481314688046,0.2661526121044324,245,213
strict_unconditional,central,Sat,21,400,0.3769155708755003,0.41818252386989935,245,213
strict_unconditional,central,Sat,22,100,0.029241151689144217,0.043224571118068676,242,210
strict_unconditional,central,Sat,22,200,0.1092114238563489,0.13345149688203484,242,210
strict_unconditional,central,Sat,22,300,0.23006102637393047,0.2638109038217714,242,210
strict_unconditional,central,Sat,22,400,0.3736062908882447,0.4151163091572438,242,210
strict_unconditional,central,Sat,23,100,0.029225799964349024,0.04321163350324734,241,209
strict_unconditional,central,Sat,23,200,0.1090455110398994,0.13325743265971485,241,209
strict_unconditional,central,Sat,23,300,0.2294646116764585,0.26328046161409685,241,209
strict_unconditional,central,Sat,23,400,0.37217810185505146,0.413757859601004,241,209
strict_unconditional,central,Sun,0,100,0.02877941320927217,0.0425388775325381,238,207
strict_unconditional,central,Sun,0,200,0.10770803539399099,0.13165316842186975,238,207
strict_unconditional,central,Sun,0,300,0.22745814897322225,0.26102931663518514,238,207
strict_unconditional,central,Sun,0,400,0.3688466248774459,0.4097601366212125,238,207
strict_unconditional,central,Sun,1,100,0.027607978535561593,0.03940797474577587,234,203
strict_unconditional,central,Sun,1,200,0.10549295588270388,0.12821176287939556,234,203
strict_unconditional,central,Sun,1,300,0.2258003286570301,0.2594897404714467,234,203
strict_unconditional,central,Sun,1,400,0.3674949030542921,0.40875100266514863,234,203
strict_unconditional,central,Sun,2,100,0.027349170616269812,0.0389292829973866,233,202
strict_unconditional,central,Sun,2,200,0.10465010246585406,0.12682743809351307,233,202
strict_unconditional,central,Sun,2,300,0.22409162928680587,0.2569151551220017,233,202
strict_unconditional,central,Sun,2,400,0.3645492719277228,0.40452040261857325,233,202
strict_unconditional,central,Sun,3,100,0.027349170616269812,0.0389292829973866,233,202
strict_unconditional,central,Sun,3,200,0.10465010246585406,0.12682743809351307,233,202
strict_unconditional,central,Sun,3,300,0.22409162928680587,0.2569151551220017,233,202
strict_unconditional,central,Sun,3,400,0.3645492719277228,0.40452040261857325,233,202
strict_unconditional,central,Sun,4,100,0.028520605289980388,0.042060185784148836,237,206
strict_unconditional,central,Sun,4,200,0.10686518197714116,0.13026884363598726,237,206
strict_unconditional,central,Sun,4,300,0.22574944960299803,0.25845473128574015,237,206
strict_unconditional,central,Sun,4,400,0.36590099375087654,0.4055295365746371,237,206
strict_unconditional,central,Sun,5,100,0.028520605289980388,0.042060185784148836,237,206
strict_unconditional,central,Sun,5,200,0.10686518197714116,0.13026884363598726,237,206
strict_unconditional,central,Sun,5,300,0.22574944960299803,0.25845473128574015,237,206
strict_unconditional,central,Sun,5,400,0.36590099375087654,0.4055295365746371,237,206
strict_unconditional,central,Sun,6,100,0.028520605289980388,0.042060185784148836,237,206
strict_unconditional,central,Sun,6,200,0.10686518197714116,0.13026884363598726,237,206
strict_unconditional,central,Sun,6,300,0.22574944960299803,0.25845473128574015,237,206
strict_unconditional,central,Sun,6,400,0.36590099375087654,0.4055295365746371,237,206
strict_unconditional,central,Sun,7,100,0.02884092083095595,0.04259062799182343,240,209
strict_unconditional,central,Sun,7,200,0.1080031112085013,0.1320024840220457,240,209
strict_unconditional,central,Sun,7,300,0.2286410054642527,0.2620513882060703,240,209
strict_unconditional,central,Sun,7,400,0.37134964620082217,0.4123735348151215,240,209
strict_unconditional,central,Sun,8,100,0.029071142851166926,0.04286231790307139,245,213
strict_unconditional,central,Sun,8,200,0.10903287499267458,0.1329081170595389,245,213
strict_unconditional,central,Sun,8,300,0.2320397480051601,0.26538929282997387,245,213
strict_unconditional,central,Sun,8,400,0.3785746291428177,0.41928222112971253,245,213
strict_unconditional,central,Sun,9,100,0.06294276476064546,0.08772996610344917,552,493
strict_unconditional,central,Sun,9,200,0.21759536671152177,0.26008487075322795,552,493
strict_unconditional,central,Sun,9,300,0.4173248741211233,0.4696483556291562,552,493
strict_unconditional,central,Sun,9,400,0.5989905326284307,0.6518358475431469,552,493
strict_unconditional,central,Sun,10,100,0.06364058355471316,0.08842859730380107,558,499
strict_unconditional,central,Sun,10,200,0.21891789692624136,0.2614691955391104,558,499
strict_unconditional,central,Sun,10,300,0.4184257928099124,0.47060573912593473,558,499
strict_unconditional,central,Sun,10,400,0.5993360636628411,0.6520945998395736,558,499
strict_unconditional,central,Sun,11,100,0.06372325582156425,0.0884415349186224,559,500
strict_unconditional,central,Sun,11,200,0.21891815042217533,0.2614691955391104,559,500
strict_unconditional,central,Sun,11,300,0.4184257928099124,0.47060573912593473,559,500
strict_unconditional,central,Sun,11,400,0.5993360636628411,0.6520945998395736,559,500
strict_unconditional,central,Sun,12,100,0.06312451926594466,0.08784640463684115,554,495
strict_unconditional,central,Sun,12,200,0.21741091727352038,0.2598261184568013,554,495
strict_unconditional,central,Sun,12,300,0.4171302772344353,0.46946722902165755,554,495
strict_unconditional,central,Sun,12,400,0.5982834514698143,0.6512407172613657,554,495
strict_unconditional,central,Sun,13,100,0.06290599917696643,0.08754883949595052,552,493
strict_unconditional,central,Sun,13,200,0.2166120353733925,0.2589722358785934,552,493
strict_unconditional,central,Sun,13,300,0.41572487091303134,0.4679664657023831,552,493
strict_unconditional,central,Sun,13,400,0.5964031997878202,0.6492741998085233,552,493
strict_unconditional,central,Sun,14,100,0.06300265611793746,0.08760058995523586,553,494
strict_unconditional,central,Sun,14,200,0.21701186346961154,0.25926980101948405,553,494
strict_unconditional,central,Sun,14,300,0.41598067294771,0.46817346753952443,553,494
strict_unconditional,central,Sun,14,400,0.5966724681490726,0.6494812016456646,553,494
strict_unconditional,central,Sun,15,100,0.06300265611793746,0.08760058995523586,553,494
strict_unconditional,central,Sun,15,200,0.21701186346961154,0.25926980101948405,553,494
strict_unconditional,central,Sun,15,300,0.41598067294771,0.46817346753952443,553,494
strict_unconditional,central,Sun,15,400,0.5966724681490726,0.6494812016456646,553,494
strict_unconditional,central,Sun,16,100,0.06300265611793746,0.08760058995523586,553,494
strict_unconditional,central,Sun,16,200,0.21701186346961154,0.25926980101948405,553,494
strict_unconditional,central,Sun,16,300,0.41598067294771,0.46817346753952443,553,494
strict_unconditional,central,Sun,16,400,0.5966724681490726,0.6494812016456646,553,494
strict_unconditional,central,Sun,17,100,0.06300265611793746,0.08760058995523586,553,494
strict_unconditional,central,Sun,17,200,0.21701186346961154,0.25926980101948405,553,494
strict_unconditional,central,Sun,17,300,0.41598067294771,0.46817346753952443,553,494
strict_unconditional,central,Sun,17,400,0.5966724681490726,0.6494812016456646,553,494
strict_unconditional,central,Sun,18,100,0.029966516592797785,0.0437291380961006,251,219
strict_unconditional,central,Sun,18,200,0.11048907509135837,0.1343441923047067,251,219
strict_unconditional,central,Sun,18,300,0.23371940930352228,0.26660542862317904,251,219
strict_unconditional,central,Sun,18,400,0.3800900020946737,0.42029135508577636,251,219
strict_unconditional,central,Sun,19,100,0.029561465277424415,0.043418635340388645,245,214
strict_unconditional,central,Sun,19,200,0.10887689226385161,0.1329081170595389,245,214
strict_unconditional,central,Sun,19,300,0.22958748394439094,0.2633451496882035,245,214
strict_unconditional,central,Sun,19,400,0.37383165837133836,0.41529743576474243,245,214
strict_unconditional,central,Sun,20,100,0.028873980806952547,0.04262944083628742,240,209
strict_unconditional,central,Sun,20,200,0.10811820297031885,0.13191192071829638,240,209
strict_unconditional,central,Sun,20,300,0.2294836196804582,0.2629052707842782,240,209
strict_unconditional,central,Sun,20,400,0.374025149726428,0.4151680596165291,240,209
strict_unconditional,central,Sun,21,100,0.028873980806952547,0.04262944083628742,240,209
strict_unconditional,central,Sun,21,200,0.10811820297031885,0.13191192071829638,240,209
strict_unconditional,central,Sun,21,300,0.2294836196804582,0.2629052707842782,240,209
strict_unconditional,central,Sun,21,400,0.374025149726428,0.4151680596165291,240,209
strict_unconditional,central,Sun,22,100,0.028744875134762246,0.04250006468807411,239,208
strict_unconditional,central,Sun,22,200,0.10759005918179257,0.13139441612544311,239,208
strict_unconditional,central,Sun,22,300,0.22813482095819368,0.2616632597614304,239,208
strict_unconditional,central,Sun,22,400,0.3723464180941921,0.41371904675654,239,208
strict_unconditional,central,Sun,23,100,0.028729523409967057,0.04248712707325278,238,207
strict_unconditional,central,Sun,23,200,0.10742414636534307,0.13120035190312315,238,207
strict_unconditional,central,Sun,23,300,0.2275384062607217,0.2611328175537558,238,207
strict_unconditional,central,Sun,23,400,0.3709182290609988,0.41236059720030016,238,207
declared,low,Mon,0,100,0.042843424927671105,0.06093616580847155,390,339
declared,low,Mon,0,200,0.15748919493494837,0.18829404610965922,390,339
declared,low,Mon,0,300,0.31927246940323134,0.35998913240355007,390,339
declared,low,Mon,0,400,0.49005176719825494,0.5365746370999043,390,339
declared,low,Mon,1,100,0.041273077706096825,0.05713250705100008,384,333
declared,low,Mon,1,200,0.15495168225063877,0.18423163505576112,384,333
declared,low,Mon,1,300,0.31746311784182973,0.358151991098921,384,333
declared,low,Mon,1,400,0.48856490120067886,0.5356301912179471,384,333
declared,low,Mon,2,100,0.04101426978680505,0.05665381530261081,383,332
declared,low,Mon,2,200,0.15410882883378893,0.18284731026987863,383,332
declared,low,Mon,2,300,0.31575441847160546,0.35557740574947605,383,332
declared,low,Mon,2,400,0.4856192700741095,0.5313995911713717,383,332
declared,low,Mon,3,100,0.04101426978680505,0.05665381530261081,383,332
declared,low,Mon,3,200,0.15410882883378893,0.18284731026987863,383,332
declared,low,Mon,3,300,0.31575441847160546,0.35557740574947605,383,332
declared,low,Mon,3,400,0.4856192700741095,0.5313995911713717,383,332
declared,low,Mon,4,100,0.04250132381869939,0.060405723600796955,388,337
declared,low,Mon,4,200,0.15644811154201016,0.18679328279038476,388,337
declared,low,Mon,4,300,0.3173266733641062,0.3571169819132145,388,337
declared,low,Mon,4,400,0.48688889833090154,0.5321758480606515,388,337
declared,low,Mon,5,100,0.04258279433835376,0.06050922451936761,389,338
declared,low,Mon,5,200,0.15672095101181877,0.1870520350868114,389,338
declared,low,Mon,5,300,0.31775549662050695,0.3575051103578544,389,338
declared,low,Mon,5,400,0.48715226981257986,0.5323310994385075,389,338
declared,low,Mon,6,100,0.04312408979899674,0.06115610526043418,399,347
declared,low,Mon,6,200,0.1588203570691655,0.18907030299893912,399,347
declared,low,Mon,6,300,0.32114576152568103,0.36046782415193934,399,347
declared,low,Mon,6,400,0.4919754455057912,0.5360700701218724,399,347
declared,low,Mon,7,100,0.04756489401877658,0.06727559707092401,478,400
declared,low,Mon,7,200,0.17453650789941047,0.20754521696380054,478,400
declared,low,Mon,7,300,0.3512992312841728,0.3944678759023986,478,400
declared,low,Mon,7,400,0.5292894134602095,0.577030558646208,478,400
declared,low,Mon,8,100,0.06211102332093912,0.08562113488757213,678,569
declared,low,Mon,8,200,0.22183549570299035,0.26079643956840115,678,569
declared,low,Mon,8,300,0.4264562266477377,0.47605247496571534,678,569
declared,low,Mon,8,400,0.6124791679935203,0.6660542862317903,678,569
declared,low,Mon,9,100,0.07440192923782496,0.10153440111780992,820,698
declared,low,Mon,9,200,0.2584276217813909,0.3001138510104277,820,698
declared,low,Mon,9,300,0.4776083069500946,0.5295106994074572,820,698
declared,low,Mon,9,400,0.6600850953945807,0.7172096152353352,820,698
declared,low,Mon,10,100,0.33248812112683573,0.4215204284938029,4768,4183
declared,low,Mon,10,200,0.7092925102420924,0.7819623774160995,4768,4183
declared,low,Mon,10,300,0.8548009384546539,0.908531063213186,4768,4183
declared,low,Mon,10,400,0.9093138897963614,0.9508111884492975,4768,4183
declared,low,Mon,11,100,0.33239216529033155,0.42146867803451754,4767,4183
declared,low,Mon,11,200,0.7091201489289632,0.7816777498900302,4767,4183
declared,low,Mon,11,300,0.854753914835563,0.9084404999094366,4767,4183
declared,low,Mon,11,400,0.9093138897963614,0.9508111884492975,4767,4183
declared,low,Mon,12,100,0.3303831748616665,0.41924340828524853,4699,4120
declared,low,Mon,12,200,0.7084420301559724,0.7812119957564624,4699,4120
declared,low,Mon,12,300,0.8546595598540768,0.9085051879835434,4699,4120
declared,low,Mon,12,400,0.9093124151944132,0.9508241260641188,4699,4120
declared,low,Mon,13,100,0.3306709702331759,0.4197221000336378,4730,4145
declared,low,Mon,13,200,0.7077731435016158,0.7806427407043237,4730,4145
declared,low,Mon,13,300,0.8543445423809595,0.9081041219240821,4730,4145
declared,low,Mon,13,400,0.9092840381566687,0.9508111884492975,4730,4145
declared,low,Mon,14,100,0.3322975846758932,0.42130048904184025,4768,4181
declared,low,Mon,14,200,0.7091205070937749,0.781781250808601,4768,4181
declared,low,Mon,14,300,0.8548009384546539,0.908531063213186,4768,4181
declared,low,Mon,14,400,0.9093138897963614,0.9508111884492975,4768,4181
declared,low,Mon,15,100,0.3322209035677486,0.42126167619737626,4764,4179
declared,low,Mon,15,200,0.7088199386126887,0.7814966232825317,4764,4179
declared,low,Mon,15,300,0.8545746310813872,0.9084793127539007,4764,4179
declared,low,Mon,15,400,0.9092003853308966,0.9507206251455481,4764,4179
declared,low,Mon,16,100,0.3312020633824266,0.42003260278934973,4729,4148
declared,low,Mon,16,200,0.7080312155946384,0.7806168654746811,4729,4148
declared,low,Mon,16,300,0.8541827434534638,0.9082464356871167,4729,4148
